C3,CZ,C4
-11.679459,-18.746174,-30.111969
-11.711281,-18.79725,-30.194014
-11.743011,-18.848183,-30.275822
-11.7746525,-18.898966,-30.357399
-11.806204,-18.949608,-30.438744
-11.837665,-19.000105,-30.519855
-11.869036,-19.050457,-30.600739
-11.900317,-19.100666,-30.681389
-11.931508,-19.15073,-30.761803
-11.962609,-19.200647,-30.84199
-11.99362,-19.250422,-30.92194
-12.02454,-19.30005,-31.001657
-12.05537,-19.349533,-31.081144
-12.086111,-19.398876,-31.1604
-12.116762,-19.448072,-31.239428
-12.1473255,-19.49713,-31.318222
-12.1778,-19.54604,-31.396793
-12.208185,-19.59481,-31.47513
-12.238481,-19.643436,-31.55324
-12.268688,-19.69192,-31.631119
-12.298805,-19.740261,-31.708769
-12.328834,-19.788458,-31.786186
-12.358773,-19.836512,-31.863379
-12.388624,-19.884424,-31.940338
-12.418387,-19.932196,-32.01707
-12.448062,-19.979826,-32.093582
-12.47765,-20.027315,-32.169865
-12.507149,-20.074663,-32.24592
-12.53656,-20.12187,-32.321747
-12.565883,-20.168936,-32.397346
-12.595118,-20.215858,-32.47272
-12.624265,-20.262642,-32.547867
-12.653324,-20.309282,-32.622787
-12.682296,-20.355783,-32.69748
-12.71118,-20.402145,-32.77195
-12.739978,-20.448366,-32.8462
-12.768688,-20.494448,-32.92022
-12.797312,-20.54039,-32.99402
-12.825849,-20.586195,-33.067593
-12.854299,-20.631857,-33.14094
-12.882662,-20.677382,-33.214066
-12.910936,-20.722765,-33.286964
-12.939126,-20.76801,-33.359646
-12.967228,-20.813118,-33.432095
-12.995244,-20.858084,-33.50433
-13.023174,-20.902914,-33.576336
-13.051019,-20.947605,-33.648125
-13.078777,-20.99216,-33.719692
-13.106451,-21.036577,-33.791035
-13.134037,-21.080854,-33.862164
-13.161538,-21.124994,-33.933064
-13.188952,-21.168997,-34.003746
-13.216282,-21.21286,-34.074207
-13.2435255,-21.256588,-34.144444
-13.270683,-21.30018,-34.214466
-13.297757,-21.343634,-34.284264
-13.324745,-21.386951,-34.353848
-13.351649,-21.430134,-34.42321
-13.378468,-21.47318,-34.492355
-13.405202,-21.516088,-34.56128
-13.431851,-21.55886,-34.629986
-13.458415,-21.6015,-34.69847
-13.484895,-21.644001,-34.766743
-13.51129,-21.686365,-34.834793
-13.5376005,-21.728596,-34.90263
-13.563827,-21.77069,-34.970245
-13.58997,-21.81265,-35.037647
-13.616028,-21.854477,-35.10483
-13.642003,-21.89617,-35.1718
-13.667895,-21.937725,-35.238552
-13.693702,-21.979147,-35.30509
-13.719425,-22.020435,-35.37141
-13.745066,-22.061588,-35.437515
-13.770622,-22.102608,-35.503407
-13.796096,-22.143494,-35.56908
-13.8214855,-22.184246,-35.63454
-13.846792,-22.224867,-35.699787
-13.872017,-22.265352,-35.76482
-13.897159,-22.305706,-35.82964
-13.922217,-22.345926,-35.89425
-13.947192,-22.386013,-35.95864
-13.972087,-22.425968,-36.02282
-13.996898,-22.465792,-36.08679
-14.0216255,-22.505482,-36.15054
-14.04627,-22.54504,-36.21408
-14.070834,-22.584467,-36.277416
-14.095316,-22.62376,-36.34053
-14.119716,-22.662924,-36.40344
-14.144034,-22.701956,-36.466137
-14.168271,-22.740856,-36.52862
-14.192426,-22.779625,-36.590897
-14.216498,-22.818264,-36.65296
-14.24049,-22.856771,-36.714817
-14.264399,-22.895147,-36.776463
-14.288228,-22.933393,-36.837894
-14.3119755,-22.971512,-36.89912
-14.335642,-23.009495,-36.96014
-14.359228,-23.047352,-37.020947
-14.382731,-23.08508,-37.081547
-14.406156,-23.122675,-37.141937
-14.4295,-23.160143,-37.20212
-14.452762,-23.197481,-37.2621
-14.4759445,-23.23469,-37.321865
-14.499045,-23.271769,-37.381428
-14.522067,-23.30872,-37.44078
-14.545008,-23.345541,-37.499928
-14.567869,-23.382235,-37.55887
-14.5906515,-23.418798,-37.617603
-14.613352,-23.455236,-37.676132
-14.635974,-23.491545,-37.734455
-14.658515,-23.527727,-37.792572
-14.680978,-23.56378,-37.850483
-14.7033615,-23.599707,-37.90819
-14.725664,-23.635504,-37.965694
-14.747889,-23.671175,-38.02299
-14.770034,-23.706718,-38.080086
-14.792099,-23.742136,-38.13698
-14.814087,-23.777428,-38.193665
-14.835995,-23.81259,-38.25015
-14.857824,-23.847626,-38.306427
-14.879575,-23.882538,-38.362507
-14.901246,-23.917322,-38.41838
-14.92284,-23.95198,-38.474052
-14.944355,-23.986515,-38.529526
-14.965793,-24.020922,-38.58479
-14.987151,-24.055204,-38.63986
-15.008431,-24.08936,-38.694725
-15.029634,-24.123392,-38.74939
-15.050758,-24.157299,-38.803852
-15.071806,-24.19108,-38.858116
-15.092774,-24.224737,-38.912178
-15.1136675,-24.258268,-38.96604
-15.134481,-24.291677,-39.019707
-15.155218,-24.324963,-39.07317
-15.175878,-24.358122,-39.126434
-15.19646,-24.391157,-39.1795
-15.216965,-24.424068,-39.232365
-15.237393,-24.456858,-39.28503
-15.257744,-24.489521,-39.3375
-15.278019,-24.522064,-39.389774
-15.298217,-24.554482,-39.44185
-15.318337,-24.586779,-39.493725
-15.338383,-24.61895,-39.545406
-15.358351,-24.651001,-39.596886
-15.378243,-24.682928,-39.648174
-15.398059,-24.714735,-39.69926
-15.417799,-24.746418,-39.750153
-15.437463,-24.777979,-39.800854
-15.457049,-24.80942,-39.851353
-15.476562,-24.840734,-39.901657
-15.495998,-24.871931,-39.951767
-15.515359,-24.903006,-40.001686
-15.534644,-24.93396,-40.051403
-15.553853,-24.964792,-40.100933
-15.572988,-24.995504,-40.15026
-15.592047,-25.026096,-40.1994
-15.611031,-25.056564,-40.248344
-15.62994,-25.086916,-40.297096
-15.648773,-25.117146,-40.345654
-15.667533,-25.147253,-40.394016
-15.686217,-25.177244,-40.442192
-15.704826,-25.207113,-40.49017
-15.723362,-25.236864,-40.53796
-15.741823,-25.266495,-40.585552
-15.760209,-25.296005,-40.632954
-15.778522,-25.325397,-40.680172
-15.79676,-25.35467,-40.72719
-15.814922,-25.383825,-40.774017
-15.833014,-25.412859,-40.82066
-15.851028,-25.441776,-40.867107
-15.868972,-25.470575,-40.91337
-15.88684,-25.499254,-40.959435
-15.904635,-25.527819,-41.005318
-15.922357,-25.556261,-41.051006
-15.940004,-25.584589,-41.096504
-15.957581,-25.612797,-41.14182
-15.975081,-25.640888,-41.186943
-15.99251,-25.668861,-41.231876
-16.009865,-25.696718,-41.276623
-16.027147,-25.724459,-41.32118
-16.044357,-25.75208,-41.365547
-16.061497,-25.779587,-41.409733
-16.078562,-25.806976,-41.45373
-16.095552,-25.834251,-41.49754
-16.112473,-25.861408,-41.54116
-16.12932,-25.888449,-41.5846
-16.146095,-25.915373,-41.627846
-16.162798,-25.942183,-41.67091
-16.17943,-25.968876,-41.713787
-16.195988,-25.995455,-41.75648
-16.212475,-26.021917,-41.79899
-16.228891,-26.048265,-41.84131
-16.245235,-26.074497,-41.883446
-16.261507,-26.100615,-41.9254
-16.277708,-26.12662,-41.96717
-16.293837,-26.152508,-42.008755
-16.309896,-26.178282,-42.050156
-16.325884,-26.203943,-42.091373
-16.341799,-26.229488,-42.13241
-16.357645,-26.254921,-42.17326
-16.373419,-26.28024,-42.21393
-16.389122,-26.305445,-42.254417
-16.404753,-26.330536,-42.29472
-16.420315,-26.355515,-42.334843
-16.435806,-26.380379,-42.374786
-16.45123,-26.40513,-42.414543
-16.46658,-26.42977,-42.454117
-16.481861,-26.454296,-42.493515
-16.497072,-26.47871,-42.532734
-16.51221,-26.503012,-42.57177
-16.52728,-26.5272,-42.610622
-16.542282,-26.551277,-42.649296
-16.557215,-26.575243,-42.687794
-16.572075,-26.599096,-42.72611
-16.586868,-26.622837,-42.764248
-16.60159,-26.646467,-42.802204
-16.616243,-26.669987,-42.83998
-16.630827,-26.693394,-42.877583
-16.64534,-26.716692,-42.915005
-16.659786,-26.739878,-42.952244
-16.674164,-26.76295,-42.98931
-16.68847,-26.785917,-43.0262
-16.702711,-26.808771,-43.06291
-16.716879,-26.831516,-43.099445
-16.730982,-26.85415,-43.135803
-16.745016,-26.876673,-43.17198
-16.75898,-26.899088,-43.207985
-16.772877,-26.921392,-43.243813
-16.786703,-26.943586,-43.279465
-16.800465,-26.965672,-43.31494
-16.814157,-26.98765,-43.350243
-16.827782,-27.009516,-43.38537
-16.841337,-27.031275,-43.42032
-16.854826,-27.052925,-43.455097
-16.868246,-27.074465,-43.489697
-16.8816,-27.0959,-43.524124
-16.894886,-27.117222,-43.558376
-16.908104,-27.13844,-43.592457
-16.921255,-27.159548,-43.62636
-16.934338,-27.180548,-43.6601
-16.947355,-27.201443,-43.693657
-16.960304,-27.222227,-43.727047
-16.973188,-27.242905,-43.760258
-16.986006,-27.263475,-43.7933
-16.998755,-27.283937,-43.82617
-17.011436,-27.304296,-43.85887
-17.024054,-27.324545,-43.8914
-17.036602,-27.34469,-43.923756
-17.049088,-27.364725,-43.95594
-17.061504,-27.384655,-43.987957
-17.073856,-27.40448,-44.0198
-17.08614,-27.424198,-44.05147
-17.09836,-27.443811,-44.082977
-17.110512,-27.463318,-44.114307
-17.1226,-27.482718,-44.145473
-17.134623,-27.502014,-44.176464
-17.146578,-27.521204,-44.207294
-17.15847,-27.540289,-44.23795
-17.170294,-27.559269,-44.268436
-17.182055,-27.578146,-44.298756
-17.193748,-27.596916,-44.328907
-17.205378,-27.615582,-44.35889
-17.216944,-27.634144,-44.388706
-17.228443,-27.652601,-44.418354
-17.239876,-27.670954,-44.447834
-17.251247,-27.689205,-44.47715
-17.262552,-27.70735,-44.506298
-17.273792,-27.725391,-44.53528
-17.28497,-27.74333,-44.56409
-17.296082,-27.761164,-44.59274
-17.307129,-27.778896,-44.621223
-17.318111,-27.796526,-44.64954
-17.329031,-27.81405,-44.677692
-17.339886,-27.831474,-44.705677
-17.350677,-27.848795,-44.733498
-17.361404,-27.866013,-44.761158
-17.37207,-27.88313,-44.78865
-17.38267,-27.900143,-44.81598
-17.393206,-27.917053,-44.843143
-17.403677,-27.933863,-44.870144
-17.414087,-27.950571,-44.896984
-17.424435,-27.967178,-44.923656
-17.434717,-27.983683,-44.95017
-17.444937,-28.000086,-44.97652
-17.455093,-28.01639,-45.002705
-17.465187,-28.03259,-45.02873
-17.475218,-28.04869,-45.054592
-17.485186,-28.06469,-45.080296
-17.495094,-28.08059,-45.105835
-17.504936,-28.09639,-45.13121
-17.514717,-28.11209,-45.15643
-17.524435,-28.127686,-45.18148
-17.534092,-28.143185,-45.20638
-17.543686,-28.158583,-45.231113
-17.553217,-28.173883,-45.255688
-17.562687,-28.189081,-45.280106
-17.572094,-28.204182,-45.304356
-17.58144,-28.219183,-45.328453
-17.590725,-28.234085,-45.35239
-17.599947,-28.248888,-45.37617
-17.609108,-28.263592,-45.399788
-17.618208,-28.278196,-45.42325
-17.627247,-28.292704,-45.446552
-17.636223,-28.307114,-45.469696
-17.64514,-28.321423,-45.49268
-17.653994,-28.335636,-45.51551
-17.662788,-28.349749,-45.538185
-17.67152,-28.363766,-45.560696
-17.680193,-28.377686,-45.583054
-17.688803,-28.391506,-45.60526
-17.697353,-28.405231,-45.6273
-17.705845,-28.418858,-45.64919
-17.714273,-28.432386,-45.670925
-17.722643,-28.44582,-45.6925
-17.73095,-28.459154,-45.71392
-17.739199,-28.472395,-45.735188
-17.747387,-28.485537,-45.756298
-17.755516,-28.498585,-45.77726
-17.763584,-28.511534,-45.798058
-17.771593,-28.524387,-45.818707
-17.779543,-28.537148,-45.8392
-17.787432,-28.549809,-45.859543
-17.795261,-28.562376,-45.879726
-17.803032,-28.574848,-45.89976
-17.810741,-28.587225,-45.91964
-17.818394,-28.599504,-45.93937
-17.825987,-28.611692,-45.95894
-17.833519,-28.623783,-45.978363
-17.840992,-28.635778,-45.99763
-17.848408,-28.64768,-46.016747
-17.855764,-28.659489,-46.035717
-17.863062,-28.6712,-46.054527
-17.8703,-28.68282,-46.07319
-17.877481,-28.694344,-46.091705
-17.884602,-28.705772,-46.110065
-17.891665,-28.717112,-46.128277
-17.89867,-28.728355,-46.146336
-17.905619,-28.739504,-46.164246
-17.912506,-28.75056,-46.182007
-17.919336,-28.761524,-46.199615
-17.92611,-28.772394,-46.217075
-17.932823,-28.78317,-46.234386
-17.93948,-28.793856,-46.251553
-17.94608,-28.804447,-46.268566
-17.95262,-28.814947,-46.285427
-17.959105,-28.825354,-46.302143
-17.96553,-28.835669,-46.318718
-17.9719,-28.845892,-46.335136
-17.978212,-28.856022,-46.35141
-17.984467,-28.866062,-46.367535
-17.990665,-28.876009,-46.383514
-17.996805,-28.885864,-46.399345
-18.00289,-28.89563,-46.41503
-18.008915,-28.905304,-46.43057
-18.014887,-28.914886,-46.44596
-18.020798,-28.924377,-46.46121
-18.026657,-28.933779,-46.476307
-18.032457,-28.943087,-46.491264
-18.0382,-28.952307,-46.506073
-18.043888,-28.961437,-46.520737
-18.04952,-28.970476,-46.535255
-18.055094,-28.979425,-46.54963
-18.060616,-28.988283,-46.56386
-18.066078,-28.997051,-46.577946
-18.071486,-29.005732,-46.59189
-18.076838,-29.014322,-46.605686
-18.082134,-29.022823,-46.61934
-18.087374,-29.031233,-46.63285
-18.09256,-29.039557,-46.646217
-18.097689,-29.04779,-46.659443
-18.102762,-29.055933,-46.672527
-18.107782,-29.06399,-46.685467
-18.112745,-29.071957,-46.698265
-18.117653,-29.079834,-46.71092
-18.122509,-29.087626,-46.723434
-18.127306,-29.09533,-46.735806
-18.132051,-29.102942,-46.748035
-18.13674,-29.11047,-46.760124
-18.141375,-29.117907,-46.772076
-18.145956,-29.12526,-46.783882
-18.15048,-29.132523,-46.79555
-18.154951,-29.1397,-46.80708
-18.159367,-29.146788,-46.818466
-18.16373,-29.153791,-46.829712
-18.16804,-29.160706,-46.84082
-18.172293,-29.167536,-46.85179
-18.176495,-29.174276,-46.86262
-18.180641,-29.180933,-46.873314
-18.184734,-29.187502,-46.88386
-18.188772,-29.193985,-46.894276
-18.19276,-29.200382,-46.904552
-18.196692,-29.206694,-46.914692
-18.20057,-29.21292,-46.92469
-18.204393,-29.219059,-46.93455
-18.208168,-29.225113,-46.94428
-18.211885,-29.231083,-46.953865
-18.215551,-29.236965,-46.963318
-18.219164,-29.242764,-46.972633
-18.222723,-29.248478,-46.98181
-18.22623,-29.254107,-46.99085
-18.229685,-29.25965,-46.999756
-18.233088,-29.26511,-47.00853
-18.236435,-29.270487,-47.01716
-18.239733,-29.275776,-47.02566
-18.242975,-29.280983,-47.034023
-18.246166,-29.286106,-47.04225
-18.249306,-29.291145,-47.050343
-18.252394,-29.2961,-47.058304
-18.255428,-29.300972,-47.06613
-18.258411,-29.30576,-47.073822
-18.261343,-29.310465,-47.08138
-18.264221,-29.315086,-47.088802
-18.267052,-29.319624,-47.096096
-18.269827,-29.32408,-47.10325
-18.272552,-29.328453,-47.110275
-18.275225,-29.332745,-47.11717
-18.277847,-29.336952,-47.123924
-18.280416,-29.341078,-47.130554
-18.282936,-29.345121,-47.137047
-18.285404,-29.349083,-47.14341
-18.28782,-29.352962,-47.149643
-18.290188,-29.35676,-47.155743
-18.292501,-29.360476,-47.16171
-18.294767,-29.364109,-47.16755
-18.29698,-29.367662,-47.173256
-18.299143,-29.371134,-47.17883
-18.301256,-29.374525,-47.184277
-18.303316,-29.377832,-47.189594
-18.305326,-29.381062,-47.19478
-18.30729,-29.384209,-47.199837
-18.3092,-29.387276,-47.20476
-18.31106,-29.390263,-47.209557
-18.312872,-29.39317,-47.21423
-18.314632,-29.395996,-47.21877
-18.316343,-29.39874,-47.22318
-18.318005,-29.401407,-47.22746
-18.319616,-29.403994,-47.231617
-18.321177,-29.406502,-47.23564
-18.32269,-29.408926,-47.23954
-18.324152,-29.411276,-47.243313
-18.325565,-29.413544,-47.246956
-18.326931,-29.415733,-47.250473
-18.328243,-29.417843,-47.25386
-18.32951,-29.419874,-47.257122
-18.330727,-29.421827,-47.26026
-18.331894,-29.4237,-47.26327
-18.333014,-29.425497,-47.266155
-18.334082,-29.427216,-47.268913
-18.335104,-29.428854,-47.27155
-18.336077,-29.430414,-47.274055
-18.337,-29.431898,-47.276436
-18.337875,-29.433302,-47.278694
-18.338703,-29.434631,-47.280827
-18.339483,-29.43588,-47.282837
-18.340212,-29.437054,-47.28472
-18.340895,-29.438148,-47.28648
-18.34153,-29.439167,-47.288116
-18.342117,-29.440107,-47.289627
-18.342653,-29.440973,-47.291016
-18.343145,-29.44176,-47.292282
-18.343588,-29.44247,-47.293423
-18.343983,-29.443108,-47.29444
-18.344332,-29.443665,-47.295338
-18.344631,-29.444145,-47.296112
-18.344885,-29.444551,-47.296764
-18.34509,-29.444881,-47.297295
-18.345247,-29.445137,-47.297703
-18.34536,-29.445314,-47.297985
-18.345425,-29.445415,-47.29815
-18.34544,-29.445444,-47.298195
-18.345411,-29.445396,-47.29812
-18.345333,-29.445272,-47.29792
-18.345211,-29.445076,-47.297604
-18.34504,-29.444801,-47.297165
-18.344824,-29.444454,-47.296608
-18.344559,-29.444033,-47.29593
-18.34425,-29.443535,-47.295128
-18.343895,-29.442963,-47.29421
-18.343493,-29.442316,-47.293175
-18.343044,-29.441599,-47.29202
-18.342548,-29.440804,-47.290745
-18.342007,-29.439936,-47.28935
-18.341421,-29.438993,-47.287834
-18.340788,-29.437979,-47.286205
-18.34011,-29.436892,-47.28446
-18.339386,-29.43573,-47.282593
-18.338617,-29.434494,-47.280605
-18.337803,-29.433186,-47.278507
-18.336943,-29.431805,-47.276287
-18.336037,-29.43035,-47.273952
-18.335087,-29.428825,-47.2715
-18.33409,-29.427225,-47.268932
-18.333046,-29.425554,-47.266247
-18.33196,-29.42381,-47.263443
-18.33083,-29.421993,-47.260525
-18.329653,-29.420105,-47.257496
-18.328432,-29.418144,-47.254345
-18.327164,-29.416113,-47.25108
-18.325855,-29.41401,-47.2477
-18.3245,-29.411833,-47.244205
-18.3231,-29.409586,-47.240597
-18.321655,-29.407269,-47.236874
-18.320168,-29.404879,-47.233036
-18.318634,-29.40242,-47.229084
-18.317057,-29.399887,-47.225018
-18.315435,-29.397285,-47.22084
-18.31377,-29.394611,-47.216545
-18.312063,-29.391869,-47.212143
-18.310308,-29.389055,-47.20762
-18.308512,-29.386173,-47.202988
-18.306671,-29.383219,-47.198242
-18.304789,-29.380196,-47.193386
-18.30286,-29.3771,-47.188416
-18.300888,-29.373936,-47.183334
-18.298874,-29.370703,-47.178143
-18.296818,-29.367401,-47.172832
-18.294716,-29.364029,-47.16742
-18.292572,-29.360586,-47.16189
-18.290384,-29.357077,-47.156254
-18.288153,-29.353497,-47.1505
-18.285881,-29.34985,-47.14464
-18.283566,-29.34613,-47.13867
-18.281206,-29.342346,-47.132587
-18.278805,-29.338491,-47.1264
-18.276361,-29.334568,-47.1201
-18.273874,-29.330578,-47.113686
-18.271347,-29.326519,-47.107166
-18.268774,-29.322392,-47.100536
-18.266161,-29.318197,-47.093796
-18.263506,-29.313934,-47.086952
-18.260807,-29.309603,-47.079994
-18.258066,-29.305206,-47.07293
-18.255285,-29.30074,-47.06576
-18.25246,-29.296207,-47.05848
-18.249594,-29.291607,-47.05109
-18.246689,-29.286942,-47.04359
-18.24374,-29.282207,-47.03599
-18.24075,-29.277409,-47.02828
-18.237717,-29.27254,-47.020462
-18.234642,-29.267607,-47.012535
-18.231527,-29.26261,-47.00451
-18.22837,-29.257542,-46.99637
-18.225174,-29.252409,-46.988125
-18.221935,-29.247211,-46.979774
-18.218657,-29.241947,-46.971317
-18.215336,-29.236618,-46.962757
-18.211973,-29.231222,-46.954094
-18.20857,-29.225761,-46.94532
-18.205128,-29.220236,-46.936443
-18.201645,-29.214643,-46.927464
-18.19812,-29.208988,-46.918377
-18.194555,-29.203266,-46.909184
-18.19095,-29.197477,-46.899887
-18.187305,-29.191628,-46.890488
-18.183617,-29.18571,-46.880985
-18.179892,-29.17973,-46.87138
-18.176126,-29.173685,-46.861668
-18.17232,-29.167578,-46.85186
-18.168474,-29.161404,-46.84194
-18.164587,-29.155165,-46.831924
-18.160662,-29.148863,-46.821804
-18.156696,-29.1425,-46.811577
-18.15269,-29.13607,-46.80125
-18.148647,-29.129578,-46.79082
-18.14456,-29.123022,-46.780293
-18.140436,-29.116405,-46.76966
-18.136274,-29.109722,-46.758923
-18.132072,-29.102976,-46.74809
-18.12783,-29.096169,-46.737152
-18.12355,-29.089296,-46.726116
-18.11923,-29.082363,-46.714977
-18.11487,-29.075367,-46.703743
-18.110474,-29.06831,-46.6924
-18.106037,-29.061188,-46.680965
-18.10156,-29.054005,-46.669426
-18.097046,-29.046759,-46.65779
-18.092493,-29.039452,-46.64605
-18.087902,-29.032084,-46.634212
-18.083273,-29.024652,-46.622276
-18.078604,-29.01716,-46.61024
-18.073898,-29.009605,-46.59811
-18.069155,-29.00199,-46.585876
-18.064373,-28.994314,-46.573544
-18.05955,-28.986576,-46.561115
-18.054691,-28.978777,-46.548588
-18.049795,-28.970919,-46.535965
-18.04486,-28.962997,-46.52324
-18.039888,-28.955015,-46.51042
-18.034878,-28.946974,-46.497505
-18.02983,-28.938873,-46.484493
-18.024746,-28.93071,-46.47138
-18.019623,-28.92249,-46.45817
-18.014462,-28.914207,-46.44487
-18.009264,-28.905865,-46.43147
-18.00403,-28.897463,-46.417973
-17.998758,-28.889,-46.40438
-17.99345,-28.88048,-46.390694
-17.988104,-28.871899,-46.376907
-17.98272,-28.863258,-46.363033
-17.9773,-28.85456,-46.349056
-17.971844,-28.8458,-46.334988
-17.96635,-28.836983,-46.320827
-17.96082,-28.828108,-46.30657
-17.955254,-28.819174,-46.292217
-17.94965,-28.810179,-46.27777
-17.94401,-28.801126,-46.26323
-17.938335,-28.792017,-46.248596
-17.932621,-28.782848,-46.233868
